iata_code,icao_code,name,city,country,latitude,longitude
GRJ,FAGG,"George Airport",George,ZA,-34.0056,22.378902
GIY,FAGI,"Giyani Airport",Giyani,ZA,-23.2833,30.65
QRA,FAGM,"Rand Airport",Johannesburg,ZA,-26.2425,28.151199
HLW,FAHL,"Hluhluwe Airport",Hluhluwe,ZA,-28.0166049887,32.2751712799
HRS,FAHR,"Harrismith Airport",Harrismith,ZA,-28.2351,29.106199
HDS,FAHS,"Hoedspruit Air Force Base Airport",Hoedspruit,ZA,-24.3686008453,31.0487003326
KXE,FAKD,"P C Pelser Airport",Klerksdorp,ZA,-26.871099,26.718
KIM,FAKM,"Kimberley Airport",Kimberley,ZA,-28.8027992249,24.7651996613
MQP,FAKN,"Kruger Mpumalanga International Airport",Mpumalanga,ZA,-25.3831996918,31.1056003571
KOF,FAKP,"Komatipoort Airport",Komatipoort,ZA,-25.440299987793,31.930000305176
KMH,FAKU,"Johan Pienaar Airport",Kuruman,ZA,-27.456699371338,23.411399841309
KLZ,FAKZ,"Kleinsee Airport",Kleinsee,ZA,-29.6884002686,17.0939998627
HLA,FALA,"Lanseria International Airport",Johannesburg,ZA,-25.938499,27.9261
LMR,FALC,"Lime Acres Finsch Mine Airport","Lime Acres",ZA,-28.36009979248,23.439100265503
LDZ,FALD,"Londolozi Airport",Londolozi,ZA,-24.7478,31.4743
DUR,FALE,"King Shaka International Airport",Durban,ZA,-29.6144444444,31.1197222222
LCD,FALO,"Louis Trichardt Airport","Louis Trichardt",ZA,-23.061899185181,29.864700317383
SDB,FALW,"Langebaanweg Airport",Langebaanweg,ZA,-32.9688987732,18.1602993011
LAY,FALY,"Ladysmith Airport",Ladysmith,ZA,-28.5816993713,29.7497005463
AAM,FAMD,"Malamala Airport",Malamala,ZA,-24.816866,31.544085
MGH,FAMG,"Margate Airport",Margate,ZA,-30.8574008942,30.343000412
MEZ,,"Musina(Messina) Airport",Musina,ZA,-22.355672,29.9862
MBD,FAMM,"Mmabatho International Airport",Mafeking,ZA,-25.7984008789,25.5480003357
LLE,FAMN,"Malelane Airport",Malelane,ZA,-25.473581,31.565947
MZY,FAMO,"Mossel Bay Airport","Mossel Bay",ZA,-34.158746,22.055676
MZQ,FAMU,"Mkuze Airport",Mkuze,ZA,-27.626100540161,32.044300079346
NCS,FANC,"Newcastle Airport",Newcastle,ZA,-27.7705993652,29.9769001007
NGL,FANG,"Ngala Airport",Ngala,ZA,-24.389,31.326
NLP,FANS,"Nelspruit Airport",Nelspruit,ZA,-25.5,30.9137992859
OVG,FAOB,"Overberg Airport",Overberg,ZA,-34.563474,20.252438
OUH,FAOH,"Oudtshoorn Airport",Oudtshoorn,ZA,-33.6069984436,22.188999176
JNB,FAOR,"O.R. Tambo International Airport",Johannesburg,ZA,-26.1392,28.246
AFD,FAPA,"Port Alfred Airport","Port Alfred",ZA,-33.555057,26.881656
PLZ,FAPE,"Chief Dawid Stuurman International Airport","Gqeberha (Port Elizabeth)",ZA,-33.984901,25.6173
PBZ,FAPG,"Plettenberg Bay Airport","Plettenberg Bay",ZA,-34.08816,23.328723
PHW,FAPH,"Hendrik Van Eck Airport",Phalaborwa,ZA,-23.9372005463,31.1553993225
JOH,FAPJ,"Port St Johns Airport","Port St Johns",ZA,-31.60612,29.52175
PRK,FAPK,"Prieska Airport",Prieska,ZA,-29.683599472046,22.770599365234
PZB,FAPM,"Pietermaritzburg Airport",Pietermaritzburg,ZA,-29.6490001678,30.3987007141
NTY,FAPN,"Pilanesberg International Airport",Pilanesberg,ZA,-25.333799,27.173401
PTG,FAPP,"Polokwane International Airport",Polokwane,ZA,-23.845269,29.458615
PCF,FAPS,"Potchefstroom Airport",Potchefstroom,ZA,-26.670999527,27.0818996429
UTW,FAQT,"Queenstown Airport",Queenstown,ZA,-31.9202003479,26.882200241089
RCB,FARB,"Richards Bay Airport","Richards Bay",ZA,-28.7409992218,32.0920982361
RVO,FARI,"Reivilo Airport",Reivilo,ZA,-27.547199249268,24.172500610352
ROD,FARS,"Robertson Airport",Robertson,ZA,-33.812199,19.9028
SBU,FASB,"Springbok Airport",Springbok,ZA,-29.689300537109,17.939599990845
ZEC,FASC,"Secunda Airport",Secunda,ZA,-26.52409935,29.1700992584
GSS,,"Sabi Sabi Airport",Belfast,ZA,-24.9473754342,31.4488477707
SIS,FASS,"Sishen Airport",Sishen,ZA,-27.6486,22.9993
SZK,FASZ,"Skukuza Airport",Skukuza,ZA,-24.960899353,31.5886993408
THY,FATH,"Thohoyandou Airport",Thohoyandou,ZA,-23.0769,30.3836
TCU,FATN,"Thaba Nchu Tar Airport",Homeward,ZA,-29.317800521851,26.822799682617
LTA,FATZ,"Tzaneen Airport",Tzaneen,ZA,-23.8244,30.3293
ULD,FAUL,"Prince Mangosuthu Buthelezi Airport",Ulundi,ZA,-28.3206005096,31.4165000916
UTN,FAUP,"Pierre Van Ryneveld Airport",Upington,ZA,-28.39909935,21.2602005005
ULX,FAUS,"Ulusaba Airport",Ulusaba,ZA,-24.7854003906,31.3549003601
UTT,FAUT,"K. D. Matanzima Airport",Mthatha,ZA,-31.5463631849,28.6733551025
VRU,FAVB,"Vryburg Airport",Vyrburg,ZA,-26.9824008942,24.7287998199
VIR,FAVG,"Virginia Airport",Durban,ZA,-29.770599,31.058399
VRE,FAVR,"Vredendal Airport",Vredendal,ZA,-31.641000747681,18.544799804688
VYD,FAVY,"Vryheid Airport",Vryheid,ZA,-27.78689956665,30.79640007019
PRY,FAWB,"Wonderboom Airport",Pretoria,ZA,-25.6539,28.224199
WKF,FAWK,"Waterkloof Air Force Base",Pretoria,ZA,-25.8299999237,28.2224998474
WEL,FAWM,"Welkom Airport",Welkom,ZA,-27.996825,26.663334
FRW,FBPM,"P G Matante Intl",Francistown,BW,-21.15914,27.468545
GNZ,FBGZ,"Ghanzi Airport",Ghanzi,BW,-21.692499,21.6581
JWA,FBJW,"Jwaneng Airport",Jwaneng,BW,-24.602301,24.691
BBK,FBKE,"Kasane Airport",Kasane,BW,-17.832899,25.162399
KHW,FBKR,"Khwai River Lodge Airport","Khwai River Lodge",BW,-19.149477,23.787937
LOQ,FBLO,"Lobatse Airport",Lobatse,BW,-25.1981,25.7139
MUB,FBMN,"Maun Airport",Maun,BW,-19.970491,23.431409
ORP,FBOR,"Orapa Airport",Orapa,BW,-21.265901,25.319667
GBE,FBSK,"Sir Seretse Khama International Airport",Gaborone,BW,-24.555201,25.9182
SXN,FBSN,"Sua Pan Airport",Sowa,BW,-20.5534,26.115801
PKW,FBSP,"Selebi Phikwe Airport","Selebi Phikwe",BW,-22.0583,27.8288
SVT,FBSV,"Savuti Airport",Savuti,BW,-18.518475,24.077687
SWX,FBSW,"Shakawe Airport",Shakawe,BW,-18.373899459839,21.832599639893
TLD,FBTL,"Tuli Lodge Airport","Tuli Lodge",BW,-22.191897,29.131229
TBY,FBTS,"Tshabong Airport",Tshabong,BW,-26.034524,22.401252
BZV,FCBB,"Maya-Maya Airport",Brazzaville,CG,-4.251699924469,15.253000259399
DJM,FCBD,"Djambala Airport",Djambala,CG,-2.516883,14.754403
KNJ,FCBK,"Kindamba Airport",Kindamba,CG,-3.749781,14.490264
LCO,FCBL,"Lague Airport",Lague,CG,-2.45,14.533
MUY,FCBM,"Mouyondzi Airport",Mouyondzi,CG,-4.014874,13.966112
SIB,FCBS,"Sibiti Airport",Sibiti,CG,-3.683,13.35
NKY,FCBY,"Yokangassi Airport",Nkayi,CG,-4.223077,13.286347
ANJ,FCBZ,"Zanaga Airport",Zanaga,CG,-2.85,13.817
MSX,FCMM,"Mossendjo Airport",Mossendjo,CG,-2.95,12.7
BOE,FCOB,"Boundji Airport",Boundji,CG,-1.03104,15.336009
OLL,FCOD,"Oyo Ollombo Airport",Oyo,CG,-1.226666,15.91
EWO,FCOE,"Ewo Airport",Ewo,CG,-0.883,14.8
GMM,FCOG,"Gamboma Airport",Gamboma,CG,-1.829403,15.885237
ION,FCOI,"Impfondo Airport",Impfondo,CG,1.589968,18.046624
KEE,FCOK,"Kelle Airport",Kelle,CG,-0.071271,14.506621
MKJ,FCOM,"Makoua Airport",Makoua,CG,-0.020842,15.577746
FTX,FCOO,"Owando Airport",Owando,CG,-0.524566,15.93782
SOE,FCOS,"Souanke Airport",Souanke,CG,1.998326,14.174217
BTB,FCOT,"Betou Airport",Betou,CG,3.057593,18.514433
OUE,FCOU,"Ouesso Airport",,CG,1.61599,16.037901
KMK,FCPA,"Makabana Airport",Makabana,CG,-3.483,12.617
DIS,FCPD,"Ngot Nzoungou Airport",Dolisie,CG,-4.20635,12.6599
PNR,FCPP,"Antonio Agostinho-Neto International Airport","Pointe Noire",CG,-4.81603,11.8866
MTS,FDMS,"Matsapha Airport",Manzini,SZ,-26.528999,31.307501
SHO,FDSK,"King Mswati III International Airport",Mpaka,SZ,-26.358611,31.716944
CRF,FEFC,"Carnot Airport",Carnot,CF,4.936999797821,15.894000053406
BGF,FEFF,"Bangui M'Poko International Airport",Bangui,CF,4.3984799385071,18.518800735474
BGU,FEFG,"Bangassou Airport",Bangassou,CF,4.7849998474121,22.781000137329
IRO,FEFI,"Birao Airport",Birao,CF,10.236399650574,22.716899871826
BBY,FEFM,"Bambari Airport",Bambari,CF,5.847012,20.64992
NDL,FEFN,"N'Délé Airport",N'Délé,CF,8.4272060394287,20.63515663147
BOP,FEFO,"Bouar Airport",Bouar,CF,5.9580001831055,15.637000083923
BIV,FEFR,"Bria Airport",Bria,CF,6.5277800559998,21.989400863647
BSN,FEFS,"Bossangoa Airport",Bossangoa,CF,6.4920001029968,17.429000854492
BBT,FEFT,"Berbérati Airport",Berbérati,CF,4.2215800285339,15.786399841309
ODA,FEFW,"Ouadda Airport",Ouadda,CF,8.0105600357056,22.398599624634
AIG,FEFY,"Yalinga Airport",Yalinga,CF,6.5199999809265,23.260000228882
IMO,FEFZ,"Zemio Airport",Zemio,CF,5.002226,25.101857
MKI,FEGE,"M'Boki Airport",Mboki,CF,5.33301019669,25.9319000244
BTG,FEGF,"Batangafo Airport",Batangafo,CF,7.3141098022461,18.308799743652
GDI,FEGL,"Gordil Airport",Melle,CF,9.581117,21.728172
BMF,FEGM,"Bakouma Airport",Bakouma,CF,5.6939997673035,22.801000595093
ODJ,FEGO,"Ouanda Djallé Airport","Ouanda Djallé",CF,8.8999996185303,22.783000946045
RFA,FEGR,"Rafaï Airport",Rafaï,CF,4.988609790802,23.927799224854
BCF,FEGU,"Bouca Airport",Bouca,CF,6.5170001983643,18.267000198364
BOZ,FEGZ,"Bozoum Airport",Bozoum,CF,6.3441700935364,16.321899414062
NBN,,"Annobón Airport","San Antonio de Palé",GQ,-1.408615,5.624163
BSG,FGBT,"Bata Airport",Bata,GQ,1.90547,9.80568
GEM,FGMY,"President Obiang Nguema International Airport",Mengomeyén,GQ,1.685334,11.024394
SSG,FGSL,"Malabo Airport",Malabo,GQ,3.7552700042725,8.7087202072144
ASI,FHAW,"RAF Ascension Island","Cat Hill",SH,-7.9696,-14.3937
HLE,FHSH,"Saint Helena Airport",Longwood,SH,-15.957725,-5.645943
MRU,FIMP,"Sir Seewoosagur Ramgoolam International Airport","Plaine Magnien",MU,-20.430201,57.683601
RRG,FIMR,"Sir Charles Gaetan Duval Airport","Port Mathurin",MU,-19.7577,63.361
KVU,,"Korolevu Seaplane Base",Korolevu,FJ,-18.215569,177.729767
NKW,,"Diego Garcia Naval Support Facility","Diego Garcia",IO,-7.31327,72.411102
KBI,FKKB,"Kribi Airport",Kribi,CM,2.8738899231,9.9777803421
TKC,FKKC,"Tiko Airport",Tiko,CM,4.08919000626,9.3605298996
DLA,FKKD,"Douala International Airport",Douala,CM,4.0060801506,9.71947956085
MMF,FKKF,"Mamfe Airport",Mamfe,CM,5.70417,9.30639
BLC,FKKG,"Bali Airport",Bali,CM,5.89527777778,10.0338888889
KLE,FKKH,"Kaélé Airport",Kaélé,CM,10.0925,14.4456
OUR,FKKI,"Batouri Airport",Batouri,CM,4.475,14.3625
GXX,FKKJ,"Yagoua Airport",Yagoua,CM,10.3561,15.2372
MVR,FKKL,"Salak Airport",Maroua,CM,10.451399803162,14.257399559021
FOM,FKKM,"Foumban Nkounja Airport",Foumban,CM,5.63692,10.7508
NGE,FKKN,"N'Gaoundéré Airport",N'Gaoundéré,CM,7.3570098876953,13.559200286865
BTA,FKKO,"Bertoua Airport",Bertoua,CM,4.54861,13.7261
GOU,FKKR,"Garoua International Airport",Garoua,CM,9.3358898162842,13.370100021362
DSC,FKKS,"Dschang Airport",Dschang,CM,5.45,10.067
BFX,FKKU,"Bafoussam Airport",Bafoussam,CM,5.53692007065,10.3545999527
BPC,FKKV,"Bamenda Airport",Bamenda,CM,6.03924,10.1226
EBW,FKKW,"Ebolowa Airport",Ebolowa,CM,2.8759999275208,11.185000419617
YAO,FKKY,"Yaoundé Airport",Yaoundé,CM,3.83604,11.5235
NSI,FKYS,"Yaoundé Nsimalen International Airport",Yaoundé,CM,3.72256,11.5533
MMQ,FLBA,"Mbala Airport",Mbala,ZM,-8.85917,31.336399
CIP,FLCP,"Chipata Airport",Chipata,ZM,-13.5583,32.5872
CGX,FLCU,"Chunga Airstrip",Chunga,ZM,-15.053957,25.985673
JEK,,"Jeki Airport",Jeki,ZM,-15.6334,29.6036
CGJ,FLKE,"Kasompe Airport",Chingola,ZM,-12.5728,27.8939
KLB,FLKL,"Kalabo Airport",Kalabo,ZM,-14.998818,22.648372
KMZ,FLKO,"Kaoma Airport",Kaoma,ZM,-14.8,24.783001
KAA,FLKS,"Kasama Airport",Kasama,ZM,-10.210169,31.123045
ZKB,FLKY,"Kasaba Bay Airport","Kasaba Bay",ZM,-8.525,30.663
LVI,FLHN,"Harry Mwanga Nkumbula International Airport",Livingstone,ZM,-17.8218,25.822701
LXU,FLLK,"Lukulu Airport",Lukulu,ZM,-14.375891,23.248648
LUN,FLKK,"Kenneth Kaunda International Airport",Lusaka,ZM,-15.330833,28.452722
MNS,FLMA,"Mansa Airport",Mansa,ZM,-11.137,28.872601
MFU,FLMF,"Mfuwe Airport",Mfuwe,ZM,-13.258899688721,31.936599731445
MNR,FLMG,"Mongu Airport",Mongu,ZM,-15.2545,23.1623
ZGM,FLNA,"Ngoma Airport",Ngoma,ZM,-15.9658,25.9333
RYL,,"Royal Zambezi Lodge Airstrip","Lower Zambezi River",ZM,-15.724789,29.303541
NLA,FLSK,"Simon Mwansa Kapwepwe International Airport",Ndola,ZM,-12.961667,28.516667
SXG,FLSN,"Senanga Airport",Senanga,ZM,-16.113,23.2982
KIW,FLSO,"Southdowns Airport",Kitwe,ZM,-12.9005,28.1499
SJQ,FLSS,"Sesheke Airport",Sesheke,ZM,-17.47632,24.306089
SLI,FLSW,"Solwesi Airport",Solwesi,ZM,-12.173700332642,26.365100860596
FLT,,"Flat Airport",Flat,US,62.4525985718,-157.988998413
BBZ,FLZB,"Zambezi Airport",Zambezi,ZM,-13.535996,23.10559
ULI,,"Ulithi Airport","Falalop Island",FM,10.0198,139.789993
HAH,FMCH,"Prince Said Ibrahim International Airport",Moroni,KM,-11.5337,43.2719
NWA,FMCI,"Mohéli Bandar Es Eslam Airport",Fomboni,KM,-12.2981,43.766399
AJN,FMCV,"Ouani Airport",Ouani,KM,-12.131047,44.430044
DZA,FMCZ,"Dzaoudzi Pamandzi International Airport",Dzaoudzi,YT,-12.809319,45.281815
RUN,FMEE,"Roland Garros Airport",Sainte-Marie,RE,-20.890087,55.518894
ZSE,FMEP,"Pierrefonds Airport",Saint-Pierre,RE,-21.319362,55.422506
OHB,FMFE,"Ambohibary Airport",Moramanga,MG,-18.9175,48.2181944444
WML,FMMC,"Malaimbandy Airport",Malaimbandy,MG,-20.3553902921,45.5433726311
ATJ,FMME,"Antsirabe Airport",Antsirabe,MG,-19.839221,47.063713
WAQ,FMMG,"Antsalova Airport",Antsalova,MG,-18.701273,44.614921
VVB,FMMH,"Mahanoro Airport",Mahanoro,MG,-19.833000183105,48.799999237061
TNR,FMMI,"Ivato Airport",Antananarivo,MG,-18.7969,47.478802
JVA,FMMK,"Ankavandra Airport",Ankavandra,MG,-18.80501,45.273467
BMD,FMML,"Belo sur Tsiribihina Airport","Belo sur Tsiribihina",MG,-19.686701,44.541901
ZVA,FMMN,"Miandrivazo Airport",Miandrivazo,MG,-19.562799,45.450802
MXT,FMMO,"Maintirano Airport",Maintirano,MG,-18.049999,44.033001
ILK,FMMQ,"Atsinanana Airport",Ilaka,MG,-19.583000183105,48.803001403809
TVA,FMMR,"Morafenobe Airport",Morafenobe,MG,-17.850083,44.920467
SMS,FMMS,"Sainte Marie Airport",Vohilava,MG,-17.093901,49.8158
TMM,FMMT,"Toamasina Ambalamanasy Airport",Toamasina,MG,-18.109501,49.392502
WTA,FMMU,"Tambohorano Airport",Tambohorano,MG,-17.476101,43.972801
MOQ,FMMV,"Morondava Airport",Morondava,MG,-20.2847,44.3176
WTS,FMMX,"Tsiroanomandidy Airport",Tsiroanomandidy,MG,-18.759677,46.054065
VAT,FMMY,"Vatomandry Airport",Vatomandry,MG,-19.383333,48.95
WAM,FMMZ,"Ambatondrazaka Airport",Ambatondrazaka,MG,-17.795378,48.442583
DIE,FMNA,"Arrachart Airport",Antisiranana,MG,-12.3494,49.291698
WBE,,"Ankaizina Airport",Bealanana,MG,-14.544277,48.691413
WMR,FMNC,"Mananara Nord Airport","Mananara Nord",MG,-16.1639,49.7738
ZWA,FMND,"Andapa Airport",,MG,-14.651700019836,49.620601654053
AMB,FMNE,"Ambilobe Airport",,MG,-13.1884,48.987999
WBD,FMNF,"Avaratra Airport",Befandriana,MG,-15.199999809265,48.483001708984
WPB,FMNG,"Port Bergé Airport","Port Bergé",MG,-15.584286,47.623587
ANM,FMNH,"Antsirabe Airport",Antsirabe,MG,-14.9994,50.320202
HVA,FMNL,"Analalava Airport",Analalava,MG,-14.629514,47.763555
MJN,FMNM,"Amborovy Airport",Mahajanga,MG,-15.666842,46.351233
NOS,FMNN,"Fascene Airport","Nosy Be",MG,-13.3121,48.3148
DWB,FMNO,"Soalala Airport",Soalala,MG,-16.10169,45.358837
WMP,FMNP,"Mampikony Airport",Mampikony,MG,-16.072269,47.644165
BPY,FMNQ,"Besalampy Airport",Besalampy,MG,-16.74453,44.482484
WMN,FMNR,"Maroantsetra Airport",Maroantsetra,MG,-15.437742,49.689081
SVB,FMNS,"Sambava Airport",Sambava,MG,-14.2786,50.174702
TTS,FMNT,"Tsaratanana Airport",Tsaratanana,MG,-16.751064,47.619016
VOH,FMNV,"Vohemar Airport",Vohemar,MG,-13.3758,50.0028
WAI,FMNW,"Ambalabe Airport",Antsohihy,MG,-14.8988,47.9939
WMA,FMNX,"Mandritsara Airport",Mandritsara,MG,-15.845992,48.834718
IVA,,"Ampampamena Airport",,MG,-13.484816,48.632702
WBO,FMSB,"Antsoa Airport",Beroroha,MG,-21.6069837647,45.1360201836
WMD,FMSC,"Mandabe Airport",Mandabe,MG,-21.0463049303,44.9404120445
FTU,FMSD,"Tôlanaro Airport",Tôlanaro,MG,-25.038099,46.9561
WFI,FMSF,"Fianarantsoa Airport",Fianarantsoa,MG,-21.441601,47.111698
RVA,FMSG,"Farafangana Airport",Farafangana,MG,-22.8053,47.820599
IHO,FMSI,"Ihosy Airport",Ihosy,MG,-22.4047202024,46.1649370193
MJA,FMSJ,"Manja Airport",Manja,MG,-21.426105,44.316509
WVK,FMSK,"Manakara Airport",Manakara,MG,-22.119699,48.021702
OVA,FMSL,"Bekily Airport",Bekily,MG,-24.2356947547,45.3045272827
MNJ,FMSM,"Mananjary Airport",Mananjary,MG,-21.201799,48.358299
TDV,FMSN,"Samangoky Airport",Tanandava,MG,-21.700000762939,43.733001708984
MXM,FMSR,"Morombe Airport",Morombe,MG,-21.753837,43.374753
TLE,FMST,"Toliara Airport",Toliara,MG,-23.3834,43.7285
VND,FMSU,"Vangaindrano Airport",Vangaindrano,MG,-23.3507665915,47.5817012787
BKU,FMSV,"Betioky Airport",Betioky,MG,-23.732999801636,44.388999938965
AMP,FMSY,"Ampanihy Airport",Ampanihy,MG,-24.699699,44.7342
WAK,FMSZ,"Ankazoabo Airport",Ankazoabo,MG,-22.2964423522,44.5315361023
AZZ,FNAM,"Ambriz Airport",Ambriz,AO,-7.86222,13.1161
SSY,FNBC,"Mbanza Congo Airport","Mbanza Congo",AO,-6.2698998451233,14.246999740601
BUG,FNBG,"Benguela Airport",Benguela,AO,-12.609,13.4037
NBJ,FNBJ,"Dr. Antonio Agostinho Neto International Airport","Luanda (Ícolo e Bengo)",AO,-9.050734,13.499078
GGC,FNBL,"Lumbala Airport","Lumbala N'guimbo",AO,-14.105106,21.45083
CAB,FNCA,"Cabinda Airport",Cabinda,AO,-5.59699010849,12.188400268555
CFF,FNCF,"Cafunfo Airport",Cafunfo,AO,-8.78361,17.9897
PGI,FNCH,"Chitato Airport",Chitato,AO,-7.35889,20.804701
KNP,FNCP,"Kapanda Airport",Capanda,AO,-9.76937,15.455319
CBT,FNCT,"Catumbela Airport",Catumbela,AO,-12.4792,13.4869
CTI,FNCV,"Cuito Cuanavale Airport","Cuito Cuanavale",AO,-15.1603,19.156099
CXM,FNCX,"Camaxilo Airport",Camaxilo,AO,-8.37361,18.923599
CAV,FNCZ,"Cazombo Airport",Cazombo,AO,-11.8931,22.916239
FND,,"Funadhoo Airport",Funadhoo,MV,6.162443,73.28752
DUE,FNDU,"Dundo Airport",Chitato,AO,-7.4008898735046,20.818500518799
VPE,FNGI,"Ngjiva Pereira Airport",Ngiva,AO,-17.0435009003,15.6837997437
NOV,FNHU,"Albano Machado Airport",Huambo,AO,-12.8089,15.7605
SVP,FNKU,"Kuito Airport",Kuito,AO,-12.404600143433,16.947399139404
LLT,FNLB,"Lobito Airport",Lobito,AO,-12.3712,13.5366
LBZ,FNLK,"Lucapa Airport",Lucapa,AO,-8.442339,20.732701
LAD,FNLU,"Quatro de Fevereiro International Airport",Luanda,AO,-8.85837,13.2312
LZM,FNLZ,"Luzamba Airport",Luzamba,AO,-9.11596012115,18.0492992401
MEG,FNMA,"Malanje Airport",Malanje,AO,-9.5250902175903,16.312400817871
SPP,FNME,"Menongue Airport",Menongue,AO,-14.657600402832,17.719800949097
MSZ,FNMO,"Welwitschia Mirabilis International Airport",Moçâmedes,AO,-15.2612,12.1468
GXG,FNNG,"Negage Airport",Negage,AO,-7.7545099258423,15.287699699402
PBN,FNPA,"Porto Amboim Airport","Port Amboim",AO,-10.722,13.7655
VHC,FNSA,"Saurimo Airport",Saurimo,AO,-9.68907,20.4319
SZA,FNSO,"Soyo Airport",Soyo,AO,-6.1410899162292,12.371800422668
NDD,FNSU,"Sumbe Airport",Sumbe,AO,-11.1679,13.8475
UAL,FNUA,"Luau Airport",Luau,AO,-10.7158,22.2311
SDD,FNUB,"Lubango Airport",Lubango,AO,-14.924699783325,13.574999809265
LUO,FNUE,"Luena Airport",Luena,AO,-11.7681,19.897699
UGO,FNUG,"Uige Airport",Uige,AO,-7.60307,15.0278
CEO,FNWK,"Waco Kungo Airport","Waco Kungo",AO,-11.4264,15.1014
XGN,FNXA,"Xangongo Airport",Xangongo,AO,-16.755399703979,14.965299606323
ARZ,FNZE,"N'zeto Airport",N'zeto,AO,-7.259277,12.862355
NZA,FNZG,"Nzagi Airport",Nzagi,AO,-7.71693992615,21.3582000732
AKE,FOGA,"Akieni Airport",Akieni,GA,-1.13967001438,13.9035997391
BGB,FOGB,"Booue Airport",Booue,GA,-0.1075,11.9438
KDN,FOGE,"Ndende Airport",Ndende,GA,-2.4,11.367
FOU,FOGF,"Fougamou Airport",Fougamou,GA,-1.278325,10.612497
MBC,FOGG,"M'Bigou Airport",M'Bigou,GA,-1.893056,11.9125
MGX,FOGI,"Moabi Airport",Moabi,GA,-2.455187,10.9358
KDJ,FOGJ,"Ville Airport",N'Djolé,GA,-0.183,10.75
KOU,FOGK,"Koulamoutou Mabimbi Airport",Koulamoutou,GA,-1.18461,12.4413
MJL,FOGM,"Mouilla Ville Airport",Mouila,GA,-1.84514,11.0567
OYE,FOGO,"Oyem Airport",Oyem,GA,1.5431100130081,11.581399917603
OKN,FOGQ,"Okondja Airport",Okondja,GA,-0.665214,13.6731
LBQ,FOGR,"Lambarene Airport",Lambarene,GA,-0.704389,10.2457
MVX,FOGV,"Minvoul Airport",Minvoul,GA,2.152413,12.108044
AWE,FOGW,"Alowe Airport","Wonga Wongué Presidential Reserve",GA,-0.545,9.444
BMM,FOOB,"Bitam Airport",Bitam,GA,2.07564,11.4932
MFF,FOOD,"Moanda Airport",Moanda,GA,-1.526558,13.251332
MKB,FOOE,"Mekambo Airport",Mekambo,GA,0.976706,13.968462
POG,FOOG,"Port Gentil Airport","Port Gentil",GA,-0.71173900365829,8.7543802261353
OMB,FOOH,"Omboue Hospital Airport",Omboue,GA,-1.57473,9.26269
IGE,FOOI,"Tchongorove Airport",Iguela,GA,-1.930801,9.319577
MKU,FOOK,"Makokou Airport",Makokou,GA,0.57921099662781,12.890899658203
LBV,FOOL,"Libreville Leon M'ba International Airport",Libreville,GA,0.458600014448,9.4122800827
MZC,FOOM,"Mitzic Airport",Mitzic,GA,0.783,11.55
MVB,FOON,"M'Vengue El Hadj Omar Bongo Ondimba International Airport",Franceville,GA,-1.6561599969864,13.437999725342
LTL,FOOR,"Lastourville Airport",Lastourville,GA,-0.826667,12.7486
TCH,FOOT,"Tchibanga Airport",Tchibanga,GA,-2.88848,10.955429
MYB,FOOY,"Mayumba Airport",Mayumba,GA,-3.458372,10.676539
FOY,,"Foya Airport",Foya,LR,8.3513,-10.2269
PCP,FPPR,"Principe Airport","São Tomé & Príncipe",ST,1.66294,7.41174
TMS,FPST,"São Tomé International Airport","São Tomé",ST,0.378175,6.71215
ANO,FQAG,"Angoche Airport",Angoche,MZ,-16.18187,39.945217
BEW,FQBR,"Beira Airport",Beira,MZ,-19.7964,34.9076
FXO,FQCB,"Cuamba Airport",Cuamba,MZ,-14.815,36.529999
VPY,FQCH,"Chimoio Airport",Chimoio,MZ,-19.151300430298,33.429000854492
IHC,FQIA,"Inhaca Airport",Inhaca,MZ,-25.9971446991,32.9293518066
IBO,FQIB,"Ibo Airport",Ibo,MZ,-12.350174,40.602297
INH,FQIN,"Inhambane Airport",Inhambane,MZ,-23.8764,35.408501
VXC,FQLC,"Lichinga Airport",Lichinga,MZ,-13.274,35.2663
LFB,FQLU,"Lumbo Airport",Lumbo,MZ,-15.0331,40.6717
MPM,FQMA,"Maputo Airport",Maputo,MZ,-25.920799,32.572601
MUD,FQMD,"Mueda Airport",Mueda,MZ,-11.6729,39.563099
MZB,FQMP,"Mocímboa da Praia Airport","Mocímboa da Praia",MZ,-11.3618,40.3549
MNC,FQNC,"Nacala Airport",Nacala,MZ,-14.4882,40.7122
APL,FQNP,"Nampula Airport",Nampula,MZ,-15.105600357056,39.281799316406
POL,FQPB,"Pemba Airport",Pemba,MZ,-12.993302,40.524867
PDD,FQPO,"Ponta do Ouro Airport","Ponta do Ouro",MZ,-26.826913,32.838444
UEL,FQQL,"Quelimane Airport",Quelimane,MZ,-17.855499267578,36.86909866333
TET,FQTT,"Chingozi Airport",Tete,MZ,-16.10479927063,33.640201568604
VNX,FQVL,"Vilankulo Airport",Vilanculo,MZ,-22.018400192261,35.313301086426
VJB,FQXA,"Xai-Xai Chongoene Airport",Xai-Xai,MZ,-24.895362,33.749896
DES,FSDR,"Desroches Airport","Desroches Island",SC,-5.6967,53.6558
SEZ,FSIA,"Seychelles International Airport","Mahe Island",SC,-4.67434,55.521801
FSL,,"Fossil Downs Airport","Fossil Downs Station",AU,-18.1321,125.7873
PRI,FSPP,"Praslin Island Airport","Praslin Island",SC,-4.319256,55.691561
BDI,FSSB,"Bird Island Airport","Bird Island",SC,-3.723683,55.206106
